numero,valor
32515,564664
32516,392541
32517,698048
32518,1128443
32519,886887
32520,207540
32521,988420
32522,1042158
32523,421199
32524,1104187
32525,1485817
32526,386911
32527,1066081
32528,1469869
32529,1405684
32530,893208
32531,1256424
32532,976560
32533,781894
32534,1065122
32535,728283
32536,1051192
32537,1444384
32538,456038
32539,1007236
32540,1475798
32541,180537
32542,1070466
32543,1244560
32544,303115
32545,822469
32546,758256
32547,690420
32548,105769
32549,990523
32550,331653
32551,442315
32552,30827
32553,1228252
32554,1474683
32555,787845
32556,260334
32557,345280
32558,942052
32559,844823
32560,1215755
32561,305464
32562,184546
32563,681287
32564,159929
32565,327888
32566,632014
32567,227665
32568,1043626
32569,156992
32570,1162968
32571,898896
32572,1478155
32573,476857
32574,559730
32575,800069
32576,1401858
32577,806384
32578,271009
32579,398758
32580,1112626
32581,524979
32582,815528
32583,376797
32584,1429731
32585,552830
32586,1131475
32587,45332
32588,79508
32589,444667
32590,1079334
32591,696804
32592,959212
32593,292304
32594,1407883
32595,1481181
32596,694236
32597,1483420
32598,108365
32599,708615
32600,80539
32601,959465
32602,720735
32603,1460936
32604,115946
32605,34141
32606,1211530
32607,607274
32608,343875
32609,619482
32610,1349258
32611,1180206
32612,291764
32613,639712
32614,1090911
32615,1406890
32616,1428936
32617,51295
32618,772023
32619,646686
32620,905624
32621,1301699
32622,577567
32623,714874
32624,754714
32625,223583
32626,498745
32627,975375
32628,278736
32629,44161
32630,752131
32631,116296
32632,938729
32633,1340931
32634,1193709
32635,1129869
32636,1218369
32637,226542
32638,90435
32639,1129963
32640,714991
32641,1010167
32642,951647
32643,1133696
32644,1192000
32645,860107
32646,767885
32647,1003735
32648,748990
32649,710140
32650,1197606
32651,1237110
32652,858087
32653,1056499
32654,375795
32655,969627
32656,416067
32657,1099290
32658,6435
32659,1462194
32660,1321237
32661,1243852
32662,838572
32663,559128
32664,392200
32665,705439
32666,725474
32667,843442
32668,65158
32669,559604
32670,1023626
32671,1251142
32672,632756
32673,776477
32674,783697
32675,1115152
32676,811126
32677,615366
32678,904165
32679,1226331
32680,1248039
32681,1054415
32682,1358405
32683,1329196
32684,57327
32685,1070803
32686,569212
32687,836886
32688,69834
32689,1069928
32690,1105416
32691,536523
32692,1170824
32693,328644
32694,1252399
32695,1006103
32696,252302
32697,862444
32698,762497
32699,1240257
32700,1428905
32701,472687
32702,1116412
32703,75503
32704,211599
32705,617947
32706,87621
32707,721594
32708,1304220
32709,882118
32710,1038463
32711,1030676
32712,1311264
32713,1472690
32714,385011
32715,1380025
32716,532149
32717,1198716
32718,1432013
32719,77137
32720,386986
32721,780189
32722,1418670
32723,797319
32724,5522
32725,457035
32726,1260735
32727,733116
32728,1222781
32729,842334
32730,875792
32731,1027192
32732,245593
32733,757094
32734,751714
32735,825132
32736,402945
32737,225371
32738,328870
32739,1250947
32740,824067
32741,1276637
32742,1401840
32743,8487
32744,802393
32745,958697
32746,486483
32747,342171
32748,1248170
32749,1208995
32750,216041
32751,1422581
32752,1259440
32753,826144
32754,984956
32755,978481
32756,1131270
32757,698341
32758,1373076
32759,401378
32760,722071
32761,26275
32762,626819
32763,1407728
32764,1297071
32765,1463739
32766,593299
32767,1059378
32768,1217478
32769,1288680
32770,425322
32771,1444159
32772,1357150
32773,380241
32774,1133936
32775,448486
32776,1147158
32777,434018
32778,856528
32779,1072279
32780,326554
32781,148409
32782,852183
32783,338029
32784,1395999
32785,817800
32786,1124237
32787,1015534
32788,150322
32789,699830
32790,56850
32791,222409
32792,859069
32793,170084
32794,463188
32795,1352690
32796,1321556
32797,690812
32798,321174
32799,752601
32800,985539
32801,1170889
32802,1418475
32803,671710
32804,610649
32805,773153
32806,404844
32807,364463
32808,477827
32809,1045850
32810,332765
32811,281398
32812,1419661
32813,416913
32814,358085
32815,1284593
32816,308837
32817,1006796
32818,339949
32819,1237982
32820,1400090
32821,1422534
32822,507391
32823,1163918
32824,815826
32825,713937
32826,1385369
32827,17247
32828,1466273
32829,1232995
32830,911479
32831,1162214
32832,1130828
32833,1341470
32834,850220
32835,263194
32836,368115
32837,116104
32838,1440771
32839,470146
32840,988828
32841,158604
32842,496396
32843,1166351
32844,344765
32845,333484
32846,189048
32847,958377
32848,1304083
32849,108378
32850,868009
32851,625103
32852,1084342
32853,299645
32854,825098
32855,1046153
32856,1457271
32857,42608
32858,1389640
32859,220712
32860,1139004
32861,626383
32862,494102
32863,1284429
32864,142382
32865,1486755
32866,481647
32867,1232804
32868,732732
32869,26602
32870,646902
32871,193762
32872,490783
32873,103973
32874,1389547
32875,1193345
32876,505187
32877,486774
32878,1262015
32879,803344
32880,1076842
32881,27130
32882,36359
32883,1195037
32884,613232
32885,992463
32886,1082958
32887,70514
32888,735347
32889,993279
32890,1099917
32891,704104
32892,1205086
32893,852587
32894,48849
32895,526383
32896,687554
32897,833956
32898,1313414
32899,213049
32900,66613
32901,1408719
32902,1118583
32903,29369
32904,1470886
32905,896561
32906,247239
32907,6648
32908,199645
32909,1041566
32910,1463807
32911,1162319
32912,1001693
32913,1387361
32914,810382
32915,1300220
32916,1123954
32917,1318683
32918,395968
32919,691890
32920,155908
32921,1047796
32922,1435373
32923,991679
32924,995687
32925,556636
32926,850617
32927,1080675
32928,1401815
32929,1364384
32930,708453
32931,950035
32932,1200039
32933,387894
32934,1266230
32935,1050964
32936,617682
32937,42519
32938,599087
32939,515521
32940,146556
32941,1405919
32942,1257853
32943,1003503
32944,1017735
32945,672746
32946,1293199
32947,113967
32948,868151
32949,1216546
32950,891810
32951,1473467
32952,815185
32953,637119
32954,58258
32955,1419799
32956,879156
32957,655175
32958,1207165
32959,1234609
32960,472415
32961,1432943
32962,600092
32963,93405
32964,860501
32965,142627
32966,1480163
32967,591147
32968,217072
32969,1239878
32970,1131463
32971,530700
32972,550895
32973,629594
32974,853448
32975,519152
32976,1452054
32977,605381
32978,1303155
32979,879453
32980,1072726
32981,122776
32982,331771
32983,83186
32984,1478986
32985,459775
32986,1243029
32987,864226
32988,355566
32989,198161
32990,912948
32991,1070463
32992,373700
32993,1347246
32994,648423
32995,1464416
32996,771998
32997,885669
32998,103915
32999,789528
33000,518803
33001,1103699
33002,943565
33003,43308
33004,195258
33005,375008
33006,1067140
33007,55499
33008,853395
33009,315086
33010,778741
33011,1330079
33012,1031141
33013,1004003
33014,429534
33015,1211031
33016,204307
33017,563526
33018,672632
33019,189401
33020,621485
33021,205776
33022,907653
33023,579124
33024,551494
33025,1334486
33026,1135041
33027,198056
33028,46020
33029,1391900
33030,277609
33031,835254
33032,296752
33033,967614
33034,278895
33035,196259
33036,6783
33037,890647
33038,613592
33039,1118873
33040,135832
33041,1177925
33042,133289
33043,253350
33044,1292679
33045,990225
33046,1157516
33047,845509
33048,500273
33049,1377879
33050,958351
33051,249191
33052,271676
33053,957026
33054,1203431
33055,661141
33056,1087858
33057,838202
33058,1419726
33059,991867
33060,60278
33061,202296
33062,736075
33063,747585
33064,993992
33065,410949
33066,802078
33067,1051444
33068,1496700
33069,1401190
33070,1334789
33071,432593
33072,1467667
33073,677703
33074,893938
33075,719065
33076,1476966
33077,342669
33078,615290
33079,1340669
33080,258189
33081,1018470
33082,650014
33083,365772
33084,192172
33085,659692
33086,264886
33087,1185445
33088,1496569
33089,847244
33090,521668
33091,347962
33092,1121318
33093,680524
33094,1268336
33095,301739
33096,1145548
33097,703157
33098,1278503
33099,1218963
33100,965355
33101,490239
33102,231616
33103,21501
33104,1168630
33105,1001091
33106,701100
33107,1102094
33108,543275
33109,1454307
33110,441058
33111,1118739
33112,373831
33113,786082
33114,1272769
33115,355663
33116,518697
33117,624116
33118,742803
33119,1024681
33120,266939
33121,1210418
33122,1110546
33123,1041112
33124,227513
33125,284309
33126,1464657
33127,228542
33128,1249173
33129,431156
33130,327213
33131,1274364
33132,820379
33133,83793
33134,1414101
33135,1418822
33136,983141
33137,102532
33138,467332
33139,396423
33140,849831
33141,249273
33142,1458656
33143,666143
33144,1116882
33145,1174901
33146,12283
33147,388547
33148,402287
33149,1004086
33150,938348
33151,821598
33152,358663
33153,447176
33154,427432
33155,1304226
33156,1173652
33157,202462
33158,1002002
33159,518475
33160,1002304
33161,477821
33162,1004924
33163,1343763
33164,1002160
33165,335034
33166,507648
33167,364436
33168,1285244
33169,1325035
33170,618558
33171,752212
33172,150017
33173,447757
33174,4636
33175,565751
33176,790257
33177,1283970
33178,1396719
33179,619025
33180,493169
33181,953144
33182,1187877
33183,493346
33184,938589
33185,1204951
33186,809229
33187,1318827
33188,1035722
33189,783363
33190,1036833
33191,639265
33192,1163948
33193,1160564
33194,28928
33195,173948
33196,611466
33197,894798
33198,221235
33199,693993
33200,1496504
33201,938989
33202,958870
33203,767066
33204,1404676
33205,1117282
33206,981393
33207,1416764
33208,344218
33209,1158887
33210,987190
33211,734636
33212,643897
33213,400703
33214,1241348
33215,144053
33216,546390
33217,523056
33218,1330015
33219,692132
33220,233381
33221,370388
33222,293855
33223,75332
33224,175489
33225,241036
33226,918742
33227,951619
33228,202730
33229,1421581
33230,1277013
33231,140645
33232,833886
33233,1133271
33234,420291
33235,1054423
33236,1491194
33237,696313
33238,333941
33239,185655
33240,1189784
33241,1165437
33242,108693
33243,483869
33244,988446
33245,1291374
33246,974423
33247,173801
33248,878013
33249,1376520
33250,1318752
33251,1121185
33252,1417132
33253,454574
33254,1272737
33255,1201269
33256,464691
33257,1214287
33258,1239871
33259,1126030
33260,880986
33261,184665
33262,738252
33263,93410
33264,1392438
33265,333011
33266,1421554
33267,866380
33268,297988
33269,180077
33270,1258365
33271,56423
33272,345591
33273,309239
33274,1090258
33275,263361
33276,1356254
33277,658973
33278,757757
33279,80982
33280,1279171
33281,660297
33282,1070095
33283,409835
33284,1314987
33285,1382952
33286,368099
33287,663568
33288,120380
33289,339127
33290,889346
33291,45492
33292,985935
33293,764409
33294,75735
33295,681650
33296,1386746
33297,550827
33298,445729
33299,12040
33300,1194859
33301,895708
33302,335940
33303,1498698
33304,303653
33305,1192650
33306,1159307
33307,1050391
33308,113011
33309,1041369
33310,1104918
33311,1377136
33312,1324238
33313,679000
33314,43047
33315,1017928
33316,840506
33317,945638
33318,134369
33319,1488340
33320,148889
33321,823592
33322,704669
33323,220820
33324,653548
33325,504037
33326,760691
33327,453747
33328,302904
33329,915150
33330,895742
33331,1251927
33332,1488324
33333,759760
33334,1235569
33335,1309710
33336,1252361
33337,18547
33338,586409
33339,367582
33340,1432132
33341,822682
33342,197380
33343,1322409
33344,910068
33345,1379991
33346,1188159
33347,787571
33348,285473
33349,1326951
33350,1411377
33351,723280
33352,883588
33353,157575
33354,1298753
33355,83884
33356,1090420
33357,310041
33358,934617
33359,733846
33360,914
33361,298908
33362,532737
33363,685519
33364,668004
33365,221951
33366,756183
33367,1069036
33368,1117722
33369,460699
33370,183917
33371,1395109
33372,750135
33373,689067
33374,45609
33375,1368517
33376,970685
33377,978730
33378,110469
33379,359146
33380,1323364
33381,902431
33382,116700
33383,1128990
33384,843322
33385,57041
33386,592970
33387,241783
33388,1396867
33389,884922
33390,913728
33391,1195706
33392,554424
33393,167805
33394,1373497
33395,258620
33396,190717
33397,39083
33398,364342
33399,1401884
33400,411888
33401,1002476
33402,1297256
33403,1411085
33404,86524
33405,385440
33406,475136
33407,1013951
33408,192549
33409,797949
33410,784708
33411,14177
33412,1073136
33413,969416
33414,357170
33415,734827
33416,393770
33417,1265449
33418,299165
33419,486939
33420,45315
33421,426141
33422,866031
33423,1020610
33424,407624
33425,895583
33426,706778
33427,1066455
33428,577761
33429,1217575
33430,146980
33431,837134
33432,959955
33433,1304590
33434,800463
33435,74626
33436,303198
33437,661576
33438,1171304
33439,449674
33440,421040
33441,1039953
33442,642453
33443,782047
33444,1123558
33445,468999
33446,635787
33447,338031
33448,46196
33449,345772
33450,722715
33451,1435376
33452,437922
33453,1197594
33454,740318
33455,1416490
33456,310381
33457,359755
33458,657783
33459,775731
33460,404701
33461,688368
33462,436825
33463,992201
33464,831057
33465,794350
33466,1318489
33467,1125967
33468,1357149
33469,981016
33470,230796
33471,1366348
33472,998039
33473,543396
33474,134076
33475,1418254
33476,1318653
33477,1417171
33478,888322
33479,1278386
33480,615044
33481,588773
33482,503217
33483,420839
33484,182556
33485,630128
33486,1211183
33487,371429
33488,40078
33489,395275
33490,826441
33491,1316270
33492,911240
33493,1386260
33494,1414572
33495,595668
33496,362711
33497,1412
33498,426819
33499,1066236
33500,603064
33501,692273
33502,220013
33503,1182742
33504,1333167
33505,1124806
33506,981432
33507,642020
33508,1304633
33509,792190
33510,1322553
33511,410222
33512,215536
33513,1078065
33514,408727
33515,720244
33516,1158391
33517,512691
33518,432083
33519,88837
33520,644995
33521,360444
33522,354110
33523,970868
33524,893594
33525,455472
33526,81136
33527,183651
33528,1210787
33529,54918
33530,231243
33531,690050
33532,66696
33533,522080
33534,462342
33535,5061
33536,543831
33537,1365572
33538,390183
33539,355766
33540,134213
33541,171091
33542,1017612
33543,1066852
33544,961033
33545,312342
33546,599072
33547,679094
33548,440632
33549,282323
33550,441665
33551,1388118
33552,510429
33553,1381125
33554,442393
33555,731135
33556,110643
33557,52245
33558,1249667
33559,900993
33560,55568
33561,909616
33562,630430
33563,636419
33564,341495
33565,33207
33566,1365326
33567,859680
33568,1089156
33569,837232
33570,61761
33571,67441
33572,780298
33573,17528
33574,433738
33575,699297
33576,1227871
33577,890537
33578,238563
33579,1010095
33580,696585
33581,84062
33582,461182
33583,506168
33584,1403346
33585,295903
33586,320547
33587,214840
33588,379420
33589,197561
33590,79361
33591,833842
33592,832705
33593,123530
33594,122850
33595,866768
33596,704863
33597,459005
33598,168732
33599,1407862
33600,593656
33601,1341203
33602,1450545
33603,789927
33604,1312367
33605,1236243
33606,672759
33607,819907
33608,1171249
33609,480417
33610,1488437
33611,1267126
33612,699247
33613,1125318
33614,1470403
33615,251144
33616,1080133
33617,916314
33618,853095
33619,744427
33620,859008
33621,1119284
33622,288833
33623,1238949
33624,768997
33625,157712
33626,751668
33627,762349
33628,1028331
33629,552745
33630,1095075
33631,976268
33632,361183
33633,534382
33634,765718
33635,968935
33636,751457
33637,631529
33638,1254583
33639,219084
33640,1477296
33641,1372868
33642,1393346
33643,636530
33644,1082242
33645,823215
33646,348739
33647,404691
33648,1315467
33649,748252
33650,880363
33651,696083
33652,1108963
33653,1348978
33654,421007
33655,164244
33656,1053798
33657,94018
33658,657601
33659,1409599
33660,832686
33661,860684
33662,819559
33663,113144
33664,814014
33665,1406237
33666,1478412
33667,498582
33668,934847
33669,1445573
33670,273722
33671,1485065
33672,876965
33673,1188212
33674,364616
33675,1244741
33676,1048906
33677,6435
33678,981010
33679,1090366
33680,886974
33681,1413555
33682,1147054
33683,1479499
33684,800441
33685,40019
33686,23975
33687,784275
33688,858781
33689,295542
33690,1222811
33691,1213363
33692,913925
33693,168982
33694,1193183
33695,817649
33696,138955
33697,1219648
